"Berlin honours S Korean director  South Korean film director Im Kwon-Taek has received an honorary Golden Bear at the Berlin Film Festival.  Im, who has made more than 100 films in a 40-year career, was hailed for his ""remarkable visual beauty, technical innovation, and intellectual depth"". Twenty of his films are screening in a special retrospective during the festival, which runs until 20 February. The veteran film-maker, 68, won the best director prize at the Cannes Film Festival in 2002 for Chihwaseon. ""Although his films vary in style, they all bear his unmistakable stamp: they are forceful and charged cinematographically, as well as reticent, stylised and musical,"" organisers said in a statement. Meanwhile, a film version of Bizet's opera Carmen - translated into the South African language Xhosa - has received a warm reception at the festival. U-Carmen eKhayelitsha (Carmen in Khayelitsha), which is one of 21 films up for Berlin's top prize, the Golden Bear, is British director Ma",entertainment
"Abbas 'will not tolerate' attacks  Palestinian leader Mahmoud Abbas has said he will not tolerate attacks such as last Friday's suicide bombing in the Israeli city of Tel Aviv.  In an interview ahead of a meeting in London to discuss Palestinian reforms, Mr Abbas said such attacks were against Palestinian interests. The Palestinian Authority (PA) was exerting ""a 100% effort"" to end the violence, Mr Abbas added. The attack, which killed five, was the first of its kind since he took office. Mr Abbas confirmed Israel shared information with the PA in the hunt for the organisers of the attack. The Israeli government refuses to accept Syria's denials that it was implicated in the nightclub bombing. Israeli officials gave an intelligence briefing to foreign ambassadors on Monday, explaining Syria's alleged involvement. British foreign minister Jack Straw said there had been a ""continuing stream"" of information suggesting Palestinian militant groups were operating from within Syria.  In an email in",politics
"Thousands join strike in Wales  Thousands of civil servants were on strike across Wales on Friday in protest at planned job cuts.  A range of services in Wales were affected as civil servants in Wales joined the UK-wide strike. The strike, called by the Public and Commercial Services Union, was the biggest by civil servants in a decade. The action follows Chancellor Gordon Brown's announcement in July that 104,000 jobs would be cut, with around 6,000 of those expected in Wales. The worst-affected area in Wales will be the Department of Work and Pensions where 2,000 jobs are threatened. Across Wales, pickets were held by striking civil servants with protests in towns and cities including Cardiff, Bangor, Aberystwyth and Wrexham. Gordon Brown issued a defiant statement about the strike, saying the action would not affect the government's ""determination"" to make savings in order to increase investment in healthcare, education, transport and the fight against crime. ""Our decisions mean more police,",politics
"Top judge clashes with ministers  The UK's top judge has revealed he has clashed with ministers about how the heads of public inquiries are chosen.  Lord Woolf said he was determined his current veto on whether a judge should chair an inquiry should continue as a guard for judicial independence. But he told MPs the Lord Chancellor, Lord Falconer, was insisting he should have the final say in such cases. Lord Hutton's inquiry into the death of Dr David Kelly sparked debate about who should run inquiries.  The government says the lord chancellor would be unlikely to go against Lord Woolf's wishes. Lord Woolf, who is Lord Chief Justice of England and Wales, was giving evidence to the Commons public administration select committee's inquiry into public inquiries. He said he had not been involved in the choice of Lord Hutton, who as a law lord did not come under his jurisdiction. But he argued he should have a veto on whether judges generally should chair a particular inquiry and if so, which judge it should",politics
"Tory expert denies defeatism  The Conservatives' campaign director has denied a report claiming he warned Michael Howard the party could not win the next general election.  The Times on Monday said Australian Lynton Crosby told the party leader to focus on trying to increase the Tories' Commons presence by 25 to 30 seats. But Mr Crosby said in a statement: ""I have never had any such conversation... and I do not hold that view."" Mr Howard later added there was not ""one iota"" of truth in the report. The strategist helped Australia's PM, John Howard, win four elections. Mr Howard appointed Mr Crosby as his elections chief last October. Mr Crosby's statement said: ""The Conservative Party has been making an impact on the issues of lower tax and controlled immigration over the past week."" It added: ""The Labour Party will be wanting to do all they can to distract attention away from the issues tha",politics
"Lib Dems target the student vote  Students can decide the fate of MPs in some seats at the next election, Liberal Democrat leader Charles Kennedy has claimed.  The party says the votes of students can win it 27 new seats at the poll. The figures assume all students will vote in their university town. In fact, some may vote where the parents live. The Lib Dems say scrapping university fees wins them student support. But the Tories would also end fees and Labour says both would cap people's ambitions.  The Lib Dems have named the 14 seats where there are enough students to take the Lib Dems from second place to beat Labour, and the 13 where they could go from second to beat the Tories. Launching his campaign to win students' votes at the London School of Economics, Mr Kennedy urged students to ""make their mark"". He underlined Lib Dem plans to scrap university fees and reintroduce maintenance grants of up to Ã‚Â£2,000. He said: ""Top-up fees put students off university, especially those from a poorer ",politics
"Custody death rate 'shocks' MPs  Deaths in custody have reached ""shocking"" levels, a committee of MPs and peers has warned.  The joint committee on human rights found those committing suicide were mainly the most vulnerable, with mental health, drugs or alcohol problems. Members urged the government to set up a task force to tackle deaths in prisons, police cells, detention centres and special hospitals. There was one prison suicide every four days between 1999 and 2003, MPs said. The report, which followed a year-long inquiry by the committee, found the high death rate ""amounts to a serious failure to protect the right to life of a highly vulnerable group"".  Many of those who ended up taking their own lives had ""presented themselves"" to the authorities with these problems before they even offended, the report said. It questioned whether prison was the most appropriate place for them to be kept and whether earlier intervention would have meant custody could have been avoided.  Increase",politics
"New rules tackle 'sham weddings'  New rules on marriage for foreign nationals living in the UK are coming into force.  From Tuesday, most non-EU citizens will need Home Office approval to marry. The Home Office says the new rules are aimed at reducing the number of sham marriages, of which there are estimated to be up to 15,000 a year. But immigrants' group the Joint Council for the Welfare of Immigrants (JCWI) says the rules breach human rights law and it may mount a legal challenge. When the changes were unveiled last year, immigration minister Des Browne said: ""Our aim is to avoid unnecessary disruption of genuine marriages, while providing firm controls to prevent abuse."" Under the previous regulations anybody wishing to get married in the UK only had to produce evidence they had been resident in the country for a week and give 15 days notice of the wedding at the local register office.  But from Tuesday all non-EU nationals, apart from citizens of Switzerland, Liechtenstein, Iceland or Norway",politics
"Ministers 'naive' over phone-taps  The government is being naive by refusing to allow phone-tap evidence in court, a senior EU politician says.  Javier Solana, EU foreign policy chief, says phone-tap evidence works in the courts of other European countries. Human rights groups, top police officers and many MPs say allowing the evidence would remove the need to detain terror suspects without charge. But Home Secretary Charles Clarke says the evidence would not make much difference to these cases. Mr Solana told ITV1's Jonathan Dimbleby programme: ""[Phone-tap evidence in court] works, it is normal that it is done, it would be naive not to do it. ""It would be naive not to use this technological thing that we have at our disposal."" Mr Solana's comments come the day after Sir Ian Blair, the newly-appointed Metropolitan Police commissioner, said he was in favour of phone-tap evidence.  Under the Anti-Terrorism Crimes and Security Act 2001, foreign terror suspects can be detained in British jails with",politics
"Schools to take part in mock poll  Record numbers of schools across the UK are to take part in a mock general election backed by the government.  Some 600 schools have already signed up for the Y Vote Mock Elections 2005 run by the Hansard Society and aimed at boosting interest in politics. Pupils in the schools taking part will learn the skills of speech writers, canvassers and political candidates. Schools Minister Stephen Twigg said engaging young people's interest was ""essential"" to the future of democracy.  He added: said ""Young people who are engaged and motivated by the political process are essential to the future health of our democracy. ""The mock elections initiative provides an opportunity for pupils to develop their own understanding of how the democratic process works and why it matters. ""By experiencing the election process first hand - from running a campaign to the declaration of the final result - we hope that young people will develop the enthusiasm to take part in the ",politics
"Blair dismisses quit claim report  Tony Blair has dismissed reports he told Gordon Brown he would quit before the next general election.  ""You don't do deals over jobs like this,"" the prime minister told BBC One's Breakfast with Frost programme. According to a new book, Brown's Britain, Mr Blair went back on a pledge to make way for Mr Brown after Cabinet allies intervened in June 2004. Mr Blair said the claims were ""reheated from six months ago"" and that he was concentrating on running the country. Mr Blair said: ""I've dealt with this six months ago. I said then you don't do deals over jobs like this - you don't.  ""What both of us are actually concentrating on are the issues that concern the country."" The book, by Sunday Telegraph journalist Robert Peston and serialised in the newspaper, said the pair had ""mutual animosity and contempt"" for each other.  It claims Tony Blair felt by November 2003 he had lost voters' trust because of the Iraq war and that he was no longer an as",politics
"Jamieson issues warning to bigots  Scotland's justice minister has warned bigoted soccer fans that she wants to hit them ""where it hurts most"" by banning them from matches.  Cathy Jamieson said exclusion orders are one of a series of measures being considered in the Scottish Executive campaign against sectarianism. She praised Celtic and Rangers for their work in tackling the problem. However, the minister said stopping sectarian abuse associated with Old Firm matches is a key objective. Ms Jamieson was speaking ahead of the third round Scottish Cup clash between the Glasgow clubs at Parkhead on Sunday. The sectarianism long associated with sections of the support from both clubs has become a significant target for the executive. Last week Ms Jamieson and First Minister Jack McConnell met supporters' representatives from both clubs to discuss the issue.  They plan to hold an anti-sectarian summit next month with officials from the clubs, church leaders, senior police officers and local authority c",politics
"Clarke plans migrant point scheme  Anyone planning to move to the UK will have to pass a test to prove they can contribute to the country, Home Secretary Charles Clarke has said.  He is proposing a points system similar to Australia's but would avoid the quota system planned by the Tories. Mr Clarke, who will unveil his plans on Monday, said economic migration helped the UK but ""needed proper policing"". The Lib Dems say they will look at his plans, but Tory Liam Fox said his party offered a ""clear choice"" on the issue. The Conservative Party Co-Chairman said the British electorate had a choice between a Labour government that had ""done nothing for eight years and will not set a limit"" on immigration and a Tory one that would impose quotas.  The home secretary said, by 2008, he wanted everyone given a visa and entering the UK to have their fingerprints taken, to ""ensure we can know everybody who is in the country"". Speaking on BBC One's Breakfast with Frost, he said ""economic m",politics
Clarke defends terror detentions  The home secretary has defended his decision not to release foreign terror suspects despite a legal ruling their detention breached human rights laws.  House of Lords law lords ruled against the detention measures last week. They said it was wrong to have one set of laws for foreign suspects and another for British suspects. New Home Secretary Charles Clarke said he would carefully consider the ruling and would return to Parliament early in the new year with proposals.  He insisted that he would not be rushed into judgement but would examine the law lords' findings in detail. ""My duty is to look at first of all the security of this country and in so doing to consider very carefully the precise legal measures that there are."" Mr Clarke's comments came in response to an emergency question from Liberal Democrat constitutional affairs spokesman David Heath. Mr Heath said the judgement contained ""unprecedented condemnation and could not have been more unequivocal"". He ,politics
"Voters 'reject EU by two to one'  British voters would reject the European constitution by two to one, according to a poll posing the question the government will put to the country.  The Daily Telegraph poll suggests that 45% of people would vote against the constitution and 24% in favour. However the YouGov poll, which questioned 1,943 British adults online, found 25% did not know how they would vote if forced to decide tomorrow. Only 51% of those polled had made up their minds about the constitution. Another 7% said they would not vote at all. The poll is believed to be the first to pose the question which the government has chosen for the upcoming referendum, expected in 2006. The constitution will be incorporated into UK law if there is a yes vote.  Ballot papers in the poll will ask: ""Should the United Kingdom approve the treaty establishing a constitution for the European Union?"" The government unveiled the question which will be asked earlier in the week.  The treaty was signed by all 25 c",politics
"Kennedy questions trust of Blair  Lib Dem leader Charles Kennedy has said voters now have a ""fundamental lack of trust"" of Tony Blair as prime minister.  He said backing his party was not a wasted vote, adding that with the Lib Dems ""what you see is what you get"". He made his comments at the start of a day of appearances on Channel Five in a session on The Wright Stuff programme. Questions from callers, a studio audience and the show's presenter covered Lib Dem tax plans, anti-terror laws and immigration.  Mr Kennedy said during his nearly 22 years in Parliament he had seen prime ministers and party leaders come and go and knew the pitfalls of British politics. ""1983 was when I was first elected as an MP - so Tony Blair, Michael Howard and myself were all class of '83 - and over that nearly quarter of a century the world has changed out of recognition,"" he said. ""We don't actually hear the argument any longer: 'Lib Dems, good people, reasonable ideas but only if we thought they coul",politics
"Terror detainees win Lords appeal  Detaining foreign terrorist suspects without trial breaks human rights laws, the UK's highest court has ruled.  In a blow to the government's anti-terror measures, the House of Lords law lords ruled by an eight to one majority in favour of appeals by nine detainees. Most of the men are being indefinitely held in Belmarsh prison, south London. The law lords said the measures were incompatible with European human rights laws. The men will stay behind bars while ministers decide how to react. The ruling creates a major problem for Charles Clarke on his first day as home secretary following David Blunkett's resignation. The Liberal Democrats say Mr Clarke should use the fact he is new to the job to take issue with a law established by his predecessor, David Blunkett. Belmarsh prison has been dubbed Britain's Guantanamo Bay by civil rights campaigners opposed to the use of emergency anti-terror laws.  The detainees took their case to the House of Lords after the Court of Ap",politics
"Blair to face MPs amid feud talk  Tony Blair faces his first prime minister's questions of 2005 after a week of renewed speculation about his relationship with Gordon Brown.  Meanwhile, the chancellor is leaving Britain on a high-profile tour of Africa to highlight poverty issues. But before doing so, he insisted he still trusted Mr Blair, despite claims to the contrary in a new book. Labour MPs have warned against disunity and Tory leader Michael Howard may well take up the theme in the Commons. The Tories have already accused the prime minister and his chancellor of behaving like ""schoolboys squabbling in a playground"".  Michael Howard is likely to want to capitalise further on the spat when he goes head-to-head with the prime minister in the Commons. At a campaign poster launch on Tuesday, Mr Brown was joined by Alan Milburn, who Mr Blair controversially put in charge of election planning in place of the chancellor.  Later this week the prime minister is due to set out the themes of his party's",politics
"Tories unveil quango blitz plans  Plans to abolish 162 quangos have been unveiled by the Conservatives as part of their effort to show how government red tape can be cut.  Six government units would also be scrapped under proposals which the Tories say would save more than Ã‚Â£4.3bn. Among the targets are strategic health authorities and the new fair access regulator for universities. Tory frontbencher John Redwood said Britain needed a slimmer government and lower taxes to be competitive.  The plans would abolish regional assemblies and other regional bodies, such as boards tackling industrial development and housing. Their powers would be returned to elected local councils or national government. The Tories say the strategic health authorities are not needed as it is better that local people, rather than officials, run hospitals and surgeries.  Announcing the plans, Mr Redwood said: ""Mr Blair has forgotten the interests of taxpayers, and has broken the pledges he made. ""Far from improving public se",politics
"Clarke faces ID cards rebellion  Charles Clarke faces his first real test as home secretary on Monday with a possible backbench rebellion over the controversial ID cards bill.  Up to 30 Labour MPs could oppose the scheme during a Commons debate. Mr Clarke, who took on the post on Thursday after David Blunkett quit, has rejected calls to ""pause"" on the bill. Tory leader Michael Howard also faces a possible rebellion after deciding to back identity cards. The Liberal Democrats oppose the plans.  Mr Clarke, writing in The Times, accused some critics of ""liberal woolly thinking and spreading false fears"" by claiming ID cards would erode civil liberties. He writes that it is actually a ""profoundly civil libertarian measure because it promotes the most fundamental civil liberty in our society - which is the right to live free from fear crime and fear"". Mr Clarke is expected to try and win over opponents to the scheme by saying officials who secretly accessed information they were not allowed",politics
"McClaren hails Boro's Uefa spirit  Middlesbrough boss Steve McClaren has praised the way his side have got to grips with European football after the 2-0 Uefa Cup win against Lazio.  Boro, who are playing in Europe for the first time in their 128-year history, are top of Group E with maximum points. ""I think we have taken to Europe really well,"" said McClaren. ""We got about Lazio, didn't let them settle or play. And in possession, we controlled it and looked threatening every time we went forward."" Before the match, McClaren had said that a win over the Italian giants would put Boro firmly on the European footballing map. And after they did just that he said: ""It was a perfect European night. For the team to give the fans a performance like that was the icing on the cake. ""There have been many good performances but this was something special.  ""You can see that the experience w",sport
"Moyes U-turn on Beattie dismissal  Everton manager David Moyes will discipline striker James Beattie after all for his headbutt on Chelsea defender William Gallas.  The Scot initially defended Beattie, whose dismissal put Everton on the back foot in a game they ultimately lost 1-0, saying Gallas overreacted. But he has had a rethink after looking over the video evidence again. He said: ""I believe that I should set the record straight by conceding that the dismissal was right and correct."" Moyes added: ""My comments on Saturday came immediately after the final whistle and at a point when I had only had the opportunity to see one, very quick re-run of the incident.""  The club website also reported that Beattie, who seemed unrepentant after Saturday's match, insisting Gallas ""would have stayed down a lot longer"" if he had headbutted him, has now apologised. Moyes continued: ""Although the incident was totally out of character - James has never even been suspended before in his career - h",sport
"Spain coach faces racism inquiry  Spain's Football Federation has initiated disciplinary action against national coach Luis Aragones over racist comments about Thierry Henry.  If found guilty Aragones could lose his job or face a fine of about Ã‚Â£22,000. The federation had initially declined to take action against Aragones after comments he made during a national team training session in October. But its president Angel Maria Villar changed his mind after a request by Spain's anti-violence commission. Aragones insisted the comments, made to Henry's Arsenal club-mate Jose Antonio Reyes, were meant to motivate the player, and were not intended to be offensive.  ""I never intended to offend anyone, and for that reason I have a very easy conscience,"" he said at the time. ""I'm obliged to motivate my players to get the best results. ""As part of that job, I use colloquial language, with which we can all understand each other within the framework of the football world. "" England's players made a poi",sport
"Clijsters set for February return  Tennis star Kim Clijsters will make her return from a career-threatening injury at the Antwerp WTA event in February.  ""Kim had considered returning to action in Paris on 7 February,"" a statement on her website said. ""She's decided against this so that she does not risk the final phase of her recovery. If all goes well, Kim will make her return on February 15."" The 21-year-old has not played since last October after aggravating a wrist injury at the Belgian Open. Back then, a doctor treating the Belgian feared that her career may be over, with the player having already endured an operation earlier in the season to cure her wrist problem. ""I hope she comes back, but I'm pessimistic,"" said Bruno Willems. Clijsters was also due to marry fellow tennis star Lleyton Hewitt in February but the pair split ""for priva",sport
"Hewitt falls to Dent  Lleyton Hewitt suffered a shock defeat to Taylor Dent in the quarter-finals of the Australian Hardcourt Championships in Adelaide on Friday.  The top seed was a strong favourite for the title but went down 7-6 (7-4) 6-3 to the American. Dent will face Juan Ignacio Chela next after the fourth seed was too strong for Jurgen Melzer. Olivier Rochus beat third seed Nicolas Kiefer 6-7 (4-7) 7-6 (8-6) 7-5 and will take on second seed Joachim Johansson. The Swede reached the last four by beating compatriot Thomas Enqvist 6-3 4-6 6-1. ""I felt like I was striking the ball much better,"" said Johansson. ""I felt like I had a lot of break chances, I didn't take care of them all, but I broke him four times and he only broke me once. ""I felt that was the key to get up ",sport
"Angry Williams rejects criticism  Serena Williams has angrily rejected claims that she and sister Venus are a declining force in tennis.  The sisters ended last year without a Grand Slam title for the first time since 1998. But Serena denied their challenge was fading, saying: ""That's not fair - I'm tired of not saying anything. ""We've been practising hard. We've had serious injuries. I've had surgery and after, I got to the Wimbledon final. I don't know many who have done that."" While Serena is through to the Australian Open semi-finals, Venus went out in the fourth round, meaning she has not gone further than the last eight in her last five Grand Slam appearances. But Serena added: ""Venus had a severe strain in her stomach. I actually had the same injury, but I didn't tear it the way she did.  ""If I would have torn it, I wouldn't have been here. ""She played a player (Alicia Molik) that just played out of her mind and Venus made some errors that she probably shouldn't have made."" S",sport
"Davenport dismantles young rival  Top seed Lindsay Davenport booked her place in the last 16 of the Australian Open with a convincing 6-2 6-4 win over Nicole Vaidisova of the Czech Republic.  The American had too much power for her 15-year-old opponent, breaking twice in the first set and once in the second. The German-born Vaidisova rallied well at times but was unable to find a way back after falling behind 3-2 in the opening set. Davenport, who closed out with an ace, plays Karolina Sprem in the next round. ""I was fully expecting a tough opponent and was able to play well enough to get through it,"" said Davenport. ""I think she hits some great shots. She made some errors but probably some inexperience played a role in that. But she's so young and obviously has a big game and has many, many years to improve on that."" Sprem, the Croatian 13th seed, saw off Russia's Elena Likhovtseva 6-3 6-2. Former world number one  powered her way into the fourth round with a straight sets win over Anna Sma",sport
"Serena ends Sania Mirza's dream  Sania Mirza, the first Indian woman to reach the third round of a Grand Slam tennis event, has lost to women's favourite Serena Williams.  The 18-year-old Mirza, who got a wild card entry into the Australian Open in Melbourne, lost to Williams 1-6,4-6 in the third round. Williams took just 56 minutes to defeat Mirza and sail into the fourth round. The only other Indian woman to win a match at a Grand Slam is Nirupama Vaidyanathan. Vaidyanathan made it to the second round of the Australian Open in 1998.  Playing the biggest match of her life, Mirza made little impact on Williams in the early stages of the game. But the teenager showed more confidence in the second set and engaged the seventh-seeded Williams in some well contested rallies. Mirza, a junior Wimbledon doubles title winner, became the first Indian woman to reach the third round of a grand slam tennis event when she beat Hungarian Petra Mandula on Wednesday. ""I'm really excited. I was confident but I didn't ",sport
"Kuznetsova 'failed a drugs test'  US Open champion Svetlana Kuznetsova has tested positive for a banned drug, according to Belgian authorities.  Belgian sports minister Claude Eerdekens said that the Russian world number five tested positive for the stimulant ephedrine on 19 December. Kuznetsova was playing in an exhibition event in Charleroi at the time. Eerdekens said: ""There is a problem. Ephedrine was discovered. She remains innocent until proved guilty. She can ask for it to be tested again."" The situation remains unclear as the tournament was not commissioned by the World Anti-Doping Agency (Wada), the International Tennis Federation (ITF) or the Women's Tennis Accosiation (WTA). The test was carried out by regional Belgian authorities and Kuznetsova has not yet been able to have a B sample tested.  Speaking at the Australian Open on Monday, before Eerdekens identified her, Kuznetsova said: ""I'm not worried. I'm not using anything to push myself. ""I have not been notified of any positi",sport
"What now for British tennis?  Tim Henman's decision to quit Davis Cup tennis has left the British team with a gargantuan void to fill.  The world number seven is tied for fourth among his countrymen for wins in the history of the tournament (he has 36 from his 50 rubbers). And Great Britain's last Davis Cup win without Henman came against Slovenia as far back as 1996. Worse could follow, according to former British team member Chris Bailey. Bailey told BBC Sport: ""After Tim's announcement, I doubt Greg Rusedski will be that far behind him."" But without their top two, where does that leave British ambitions in the sport's premier team event? Captain Jeremy Bates has singled out Alex Bogdanovic and Andrew Murray as potential replacements. The Yugoslavian-born Bogdanovic, though, is 184 places below Henman in the world rankings and has played just two cup ties - winning one and losing the other.  Murray, on the other hand, is 407th in the current ATP entry list and yet to make his cup debut. But Bail",sport
"Hewitt overcomes wobble in Sydney  Lleyton Hewitt gave himself the perfect preparation for next week's Australian Open with victory over Ivo Minar in the final of the Sydney International.  The defending champion brushed aside the Czech qualifier 7-5 6-0. The Australian world number three strolled to the first five games of the match but was shocked as Minar won the next five. The top seed was rattled but recovered to close out the set and raced to victory in exactly an hour. ""It was a strange match . . . momentum swings,"" said Hewitt. ""I felt like I came out of the blocks extremely well, but then he loosened up a bit. ""When he got back to 5-5, I had to try to settle down and take it up a notch, and I was able to do that.""  Hewitt has now lifted the Sydney title four times in the last six years. ""It just keeps getting better and better every year,"" Hewitt said. ""I've only played this tournament four times and I've won it four times."" Hewitt went into the final as a short-price",sport
"Moya fights back for Indian title  Carlos Moya became the first man to successfully defend the Chennai Open title by beating four-times finalist Paradorn Srichaphan 3-6 6-4 7-6 (7/5).  The Spaniard then donated his Ã‚Â£28,000 prize money to relief efforts for the victims of the Asian tsunami. The final was close throughout, with Thai second seed Srichaphan - the 2003 winner - closing out the first set. But Moya took the second set, before bouncing back from 5-2 down in the decider to force and win a tie-break. Moya confirmed afterwards: ""I'm donating my prize money from this tournament for the tsunami victims, hoping it makes some difference to their lives. His contribution follows pledges by four other players to donate their prize money from the tournament, which went ahead after the 26 December disaster which has so far claimed at least 150,000 lives. Scrichapan said he would donate an unspecified amount for relief work in Thailand, where more than 5,000 people were killed. The ATP has announced that",sport
"Rochus shocks Coria in Auckland  Top seed Guillermo Coria went out of the Heineken Open in Auckland on Thursday with a surprise loss to Olivier Rochus of Belgium.  Coria lost the semi-final 6-4 6-4 to Rochus, who goes on to face Czech Jan Hernych, a 6-4 7-5 winner over Jose Acasuso of Argentina. Fifth seed Fernando Gonzalez eased past American Robby Ginepri 6-3 6-4. The Chilean will meet sixth seed Juan Ignacio Chela next after the Argentine beat Potito Starace 6-1 7-6 (7-5). Rochus made the semi-finals at the Australian hardcourt championships in Adelaide last week and is naturally delighted with his form. ""It's been two unbelievable weeks for me,"" he said. ""Today I knew I had nothing to lose. If I beat him great, if I lost, I would be losing to a top-10 player."" Coria conceded that Rochus ""played just too good,"" and added: ""When you give your best out t",sport
"Johansson takes Adelaide victory  Second seed Joachim Johansson won his second career title with a 7-5 6-3 win over Taylor Dent at the Australian hardcourt championships in Adelaide.  The Swede was made to graft, American Dent surviving three break points in the fifth game of the match. But Johansson got the breakthrough with a sublime backhand return winner and won the second set with more ease. His first tournament win was at Memphis in 2004, helping him leap from 113th in the world rankings to number 11. Afterwards, Dent said he rated US Open semi-finalist Johansson as a top contender at the Australian Open, which starts on 17 January. ""I believe men's tennis is all about holding serve and if he's playing like that on his own serve I don't see how guys are going to break him,"" said Dent. Johansson was more restrained in his assessment: ""I have to improve my serve if I'm going to go all the way",sport
"Hingis hints at playing comeback  Martina Hingis has admitted that she might consider a competitive return to tennis if an appearance in Thailand later this month goes well.  The former world number one will play at the Volvo Women's Open in Pattaya, which starts on 31 January, as part of her charity work in the region. ""The tournament is a test,"" she said. ""I don't know how my body will react. ""I support several charities in Thailand. I'm also playing to see where I am."" Speaking to Le Matin, the 24-year-old Swiss added: ""At Pattaya there will not be as many people and the players are ranked between the 30th and 95th in the world."" Hingis was 22 when she retired after having surgery on both ankles, and her last WTA event was in Filderstadt, Germany, in October 2002, when sh",sport
"Slovakia seal Hopman Cup success  Slovakia clinched the Hopman Cup for the second time by beating Argentina 3-0 in Saturday's final in Perth.  Daniela Hantuchova put the third seeds ahead, recovering from a terrible start to beat Gisela Dulko 1-6 6-4 6-4. Dominik Hrbaty, who had not lost a set in his three singles matches in the group stages, then upset world number seven Guillermo Coria 6-4 6-1. Hantuchova and Hrbaty then won the mixed doubles after Coria was forced to withdraw because of a sore back. Slovakia's win made up for last year's final defeat to the United States. ""I would like to congratulate Daniela,"" Hrbaty said. ""I was so nervous watching her today, I almost had a heart attack. ""I also feel a little sorry for Guillermo because I get very excited whenever I play for my country. I show lots of emotions and played such good tennis.""  World number 31 Hantuchova, ranked two places above Dulko, looked nervous as she dropped the first four games of the match. Dulko, who had lost a",sport
"Dementieva prevails in Hong Kong  Elena Dementieva swept aside defending champion Venus Williams 6-3 6-2 to win Hong Kong's Champions Challenge event.  The Russian, ranked sixth in the world, broke Williams three times in the first set, while losing her service once. Williams saved three championship points before losing the match at the Victoria Park tennis court. ""It's really a great start to the year no matter whether it's an exhibition or not. I was trying to play my best and I really did it,"" said Dementieva. ""This will give me all the confidence before the Grand Slams. I was trying so hard to win this tournament."" Williams, 24, was disappointed with her display. ""She played some nice points, but it was mostly me committing unforced errors - four or five errors in each game,"" she said. Before the match, organizers auctioned off rackets belonging to the players, raising Ã‚Â£115,000 for victims ",sport
"Injury sidelines Philippoussis  Mark Philippoussis withdrew from the Sydney International tennis tournament as expected on Sunday after suffering a groin injury during the Hopman Cup.  His participation in the Australian Open, which begins on 17 January in Melbourne, also remains in doubt. Defending women's champion Justine Henin-Hardenne is also out of the Sydney event because of a knee injury. In the only main draw men's or women's singles match on Sunday, Nathalie Dechy beat American Lisa Raymond 7-5 6-3. Number one men's seed Lleyton Hewitt begins his quest for a fourth Sydney title on Tuesday when he plays Karol Beck. Lindsay Davenport, top seed in the women's draw, has been handed a first-round bye and plays France's Dechy in the second round on Tu",sport
"Hewitt falls to Dent in Adelaide  Lleyton Hewitt suffered a shock defeat to Taylor Dent in the quarter-finals of the Australian Hardcourt Championships in Adelaide on Friday.  The top seed was a strong favourite for the title but went down 7-6 (7-4) 6-3 to the American. Dent will face Juan Ignacio Chela next after the fourth seed was too strong for Jurgen Melzer. Olivier Rochus beat third seed Nicolas Kiefer 6-7 (4-7) 7-6 (8-6) 7-5 and will take on second seed Joachim Johansson. The Swede reached the last four by beating compatriot Thomas Enqvist 6-3 4-6 6-1. ""I felt like I was striking the ball much better,"" said Johansson.  ""I felt like I had a lot of break chances, I didn't take care of them all, but I broke him four times and he only broke me once. ""I felt that was the key to get up in the set early."" Hewitt played down his defeat and insisted he is focused solely on the Australian Open, which starts on 17 January. ""When you've been number one in the world for a couple of years and",sport
"Federer breezes into semi-finals  Roger Federer reached the last four of the Qatar Open with an easy 6-1 6-2 win over seventh seed Feliciano Lopez.  The Swiss world number one reeled off a series winners to outclass the Spaniard and set up a semi-final match against Russian Nikolay Davydenko. Federer, who lost in the quarter-final in his last Qatar appearance in 2003, was happy with his form. ""I think I played better than against Greg Rusedski and I am happy I am playing so well,"" said the top seed. Lopez showed glimpses of resolve early in the second set when he held his first service game and came close to breaking Federer. But the Swiss saved a break point and promptly broke serve in the following game to seize control. Davydenko, meanwhile, upset French third seed Sebastien Grosjean 2-6 6-3 6-2. Fabrice Santoro completed a miserable day for France when he was forced to retire when 6-2 3-0 down to Albert Costa. Spaniard Costa will next face Croatian Ivan Ljubicic after the sixth seed beat Rafae",sport
"Davenport puts retirement on hold  Lindsay Davenport has put any talk of retirement on hold after having a largely injury-free 2004 campaign.  The 28-year-old world number one had said that she would quit at the end of last year, but after a successful season she has had a change of heart. ""Finally I felt I put myself in a position to try and win Grand Slams again,"" said Davenport. ""It would be tough to walk away when I feel like I can contend so there's no point in hanging it up quite yet."" Davenport has won three Grand Slams, the 2000 Australian Open, Wimbledon in 1999 and the 1998 US Open. Her career has been hit by a series of injuries but last year she started hitting top form and won seven titles. She was due to take part in this week's Hopman Cup in Perth but decided she wanted to rest her knee. ""I just really wanted to make sure my right knee was going to be able to really withstand all the rigours of the whole year",sport
